Date,Period,Total Demand,TCQ,Net Demand
2023-09-06,12,5915.581,457.18460770369,5458.39639229631
2023-09-06,13,6105.827,457.18460770369,5648.64239229631
2023-09-06,14,6299.303999999999,457.18460770369,5842.119392296309
2023-09-06,15,6470.023999999999,457.18460770369,6012.83939229631
2023-09-06,16,6692.178,457.18460770369,6234.99339229631
2023-09-06,17,6876.996,457.18460770369,6419.81139229631
2023-09-06,18,6974.635,457.18460770369,6517.45039229631
2023-09-06,19,7015.7519999999995,457.18460770369,6558.56739229631
2023-09-06,20,7118.18,457.18460770369,6660.9953922963105
2023-09-06,21,7163.561,457.18460770369,6706.37639229631
2023-09-06,22,7092.644,457.18460770369,6635.45939229631
2023-09-06,23,7038.513,457.18460770369,6581.32839229631
2023-09-06,24,7049.306,457.18460770369,6592.12139229631
2023-09-06,25,7023.6900000000005,457.18460770369,6566.505392296311
2023-09-06,26,7015.063,457.18460770369,6557.87839229631
2023-09-06,27,7007.262000000001,457.18460770369,6550.077392296311
2023-09-06,28,6997.637,457.18460770369,6540.45239229631
2023-09-06,29,6984.333,457.18460770369,6527.14839229631
2023-09-06,30,7031.393,457.18460770369,6574.20839229631
2023-09-06,31,7087.6089999999995,457.18460770369,6630.42439229631
2023-09-06,32,7155.194,457.18460770369,6698.009392296311
2023-09-06,33,7166.282,457.18460770369,6709.09739229631
2023-09-06,34,7145.7570000000005,457.18460770369,6688.572392296311
2023-09-06,35,7112.236,457.18460770369,6655.05139229631
2023-09-06,36,7042.626,457.18460770369,6585.44139229631
2023-09-06,37,6962.163,457.18460770369,6504.97839229631
2023-09-06,38,6944.844,457.18460770369,6487.65939229631
2023-09-06,39,6947.871,457.18460770369,6490.68639229631
2023-09-06,40,6923.487,457.18460770369,6466.30239229631
2023-09-06,41,6878.545999999999,457.18460770369,6421.3613922963095
2023-09-06,42,6800.483,457.18460770369,6343.29839229631
2023-09-06,43,6711.952,457.18460770369,6254.76739229631
2023-09-06,44,6562.29,457.18460770369,6105.10539229631
2023-09-06,45,6423.098000000001,457.18460770369,5965.913392296311
2023-09-06,46,6297.202,457.18460770369,5840.01739229631
2023-09-06,47,6155.992,457.18460770369,5698.80739229631
2023-09-06,48,6014.545,457.18460770369,5557.36039229631
2023-09-07,1,5865.638,457.18460770369,5408.45339229631
2023-09-07,2,5756.988,457.18460770369,5299.80339229631
2023-09-07,3,5654.267,457.18460770369,5197.08239229631
2023-09-07,4,5620.009,457.18460770369,5162.82439229631
2023-09-07,5,5584.1939999999995,457.18460770369,5127.00939229631
2023-09-07,6,5540.195,457.18460770369,5083.01039229631
2023-09-07,7,5494.478,457.18460770369,5037.29339229631
2023-09-07,8,5484.96,457.18460770369,5027.77539229631
2023-09-07,9,5480.6900000000005,457.18460770369,5023.505392296311
2023-09-07,10,5505.897999999999,457.18460770369,5048.713392296309
2023-09-07,11,5573.436000000001,457.18460770369,5116.251392296311
2023-09-07,12,5697.322,457.18460770369,5240.13739229631
2023-09-07,13,5900.084,457.18460770369,5442.89939229631
2023-09-07,14,6095.235,457.18460770369,5638.05039229631
2023-09-07,15,6308.637,457.18460770369,5851.45239229631
2023-09-07,16,6522.871,457.18460770369,6065.68639229631
2023-09-07,17,6715.888000000001,457.18460770369,6258.703392296311
2023-09-07,18,6818.349999999999,457.18460770369,6361.16539229631
2023-09-07,19,6845.392,457.18460770369,6388.20739229631
2023-09-07,20,6850.227,457.18460770369,6393.04239229631
2023-09-07,21,6869.741,457.18460770369,6412.55639229631
2023-09-07,22,6893.3589999999995,457.18460770369,6436.17439229631
2023-09-07,23,6879.759,457.18460770369,6422.57439229631
2023-09-07,24,6819.882,457.18460770369,6362.69739229631
2023-09-07,25,6699.2570000000005,457.18460770369,6242.072392296311
2023-09-07,26,6688.87,457.18460770369,6231.68539229631
2023-09-07,27,6707.894,457.18460770369,6250.70939229631
2023-09-07,28,6722.456,457.18460770369,6265.27139229631
2023-09-07,29,6709.909,457.18460770369,6252.72439229631
2023-09-07,30,6710.282,457.18460770369,6253.09739229631
2023-09-07,31,6800.443,457.18460770369,6343.25839229631
2023-09-07,32,6840.538,457.18460770369,6383.35339229631
2023-09-07,33,6869.718,457.18460770369,6412.53339229631
2023-09-07,34,6968.2119999999995,457.18460770369,6511.02739229631
2023-09-07,35,7050.852,457.18460770369,6593.66739229631
2023-09-07,36,7001.011,457.18460770369,6543.826392296311
2023-09-07,37,6941.924,457.18460770369,6484.73939229631
2023-09-07,38,6945.614,457.18460770369,6488.42939229631
2023-09-07,39,6965.846,457.18460770369,6508.66139229631
2023-09-07,40,6998.903,457.18460770369,6541.71839229631
2023-09-07,41,6979.702,457.18460770369,6522.51739229631
2023-09-07,42,6939.820000000001,457.18460770369,6482.635392296311
2023-09-07,43,6858.902999999999,457.18460770369,6401.7183922963095
2023-09-07,44,6746.379,457.18460770369,6289.19439229631
2023-09-07,45,6618.488,457.18460770369,6161.30339229631
2023-09-07,46,6487.437,457.18460770369,6030.25239229631
2023-09-07,47,6362.8,457.18460770369,5905.61539229631
2023-09-07,48,6172.748,457.18460770369,5715.56339229631
2023-09-08,1,5972.116,457.18460770369,5514.93139229631
2023-09-08,2,5858.4890000000005,457.18460770369,5401.304392296311
2023-09-08,3,5821.737,457.18460770369,5364.55239229631
2023-09-08,4,5769.871,457.18460770369,5312.68639229631
2023-09-08,5,5740.625999999999,457.18460770369,5283.4413922963095
2023-09-08,6,5704.147999999999,457.18460770369,5246.963392296309
2023-09-08,7,5666.302,457.18460770369,5209.11739229631
2023-09-08,8,5652.186,457.18460770369,5195.00139229631
2023-09-08,9,5635.907,457.18460770369,5178.72239229631
2023-09-08,10,5662.145,457.18460770369,5204.960392296311
2023-09-08,11,5726.125999999999,457.18460770369,5268.9413922963095
2023-09-08,12,5830.824,457.18460770369,5373.63939229631
2023-09-08,13,6014.7919999999995,457.18460770369,5557.60739229631
2023-09-08,14,6221.711,457.18460770369,5764.52639229631
2023-09-08,15,6424.235,457.18460770369,5967.05039229631
2023-09-08,16,6625.846,457.18460770369,6168.66139229631
2023-09-08,17,6771.964,457.18460770369,6314.77939229631
2023-09-08,18,6891.441,457.18460770369,6434.25639229631
2023-09-08,19,6941.150000000001,457.18460770369,6483.965392296311
2023-09-08,20,6961.856,457.18460770369,6504.67139229631
2023-09-08,21,6891.2,457.18460770369,6434.01539229631
2023-09-08,22,6891.592000000001,457.18460770369,6434.407392296311
2023-09-08,23,6910.236,457.18460770369,6453.05139229631
2023-09-08,24,6839.106,457.18460770369,6381.92139229631
2023-09-08,25,6816.6359999999995,457.18460770369,6359.45139229631
2023-09-08,26,6815.122,457.18460770369,6357.9373922963105
2023-09-08,27,6836.514,457.18460770369,6379.32939229631
2023-09-08,28,6816.525,457.18460770369,6359.34039229631
2023-09-08,29,6802.764,457.18460770369,6345.57939229631
2023-09-08,30,6793.523,457.18460770369,6336.33839229631
2023-09-08,31,6868.404,457.18460770369,6411.219392296311
2023-09-08,32,6903.92,457.18460770369,6446.73539229631
2023-09-08,33,6950.56,457.18460770369,6493.375392296311
2023-09-08,34,7013.841,457.18460770369,6556.6563922963105
2023-09-08,35,7010.522,457.18460770369,6553.33739229631
2023-09-08,36,6986.985,457.18460770369,6529.80039229631
2023-09-08,37,6970.678,457.18460770369,6513.49339229631
2023-09-08,38,6991.631,457.18460770369,6534.4463922963105
2023-09-08,39,6983.928,457.18460770369,6526.74339229631
2023-09-08,40,6959.324,457.18460770369,6502.13939229631
2023-09-08,41,6948.317,457.18460770369,6491.13239229631
2023-09-08,42,6907.732,457.18460770369,6450.54739229631
2023-09-08,43,6841.478999999999,457.18460770369,6384.2943922963095
2023-09-08,44,6712.214999999999,457.18460770369,6255.030392296309
2023-09-08,45,6581.102,457.18460770369,6123.91739229631
2023-09-08,46,6455.177,457.18460770369,5997.99239229631
2023-09-08,47,6346.764,457.18460770369,5889.57939229631
2023-09-08,48,6221.436,457.18460770369,5764.25139229631
2023-09-09,1,6098.34,486.146668221198,5612.1933317788025
2023-09-09,2,5989.362,486.146668221198,5503.2153317788025
2023-09-09,3,5884.971,486.146668221198,5398.824331778802
2023-09-09,4,5831.54,486.146668221198,5345.393331778802
2023-09-09,5,5782.596,486.146668221198,5296.449331778802
2023-09-09,6,5722.072999999999,486.146668221198,5235.926331778802
2023-09-09,7,5662.527999999999,486.146668221198,5176.381331778802
2023-09-09,8,5631.131,486.146668221198,5144.984331778803
2023-09-09,9,5618.455999999999,486.146668221198,5132.309331778802
2023-09-09,10,5630.632,486.146668221198,5144.485331778802
2023-09-09,11,5657.634999999999,486.146668221198,5171.488331778802
2023-09-09,12,5728.839,486.146668221198,5242.692331778802
2023-09-09,13,5811.364,486.146668221198,5325.217331778802
2023-09-09,14,5879.602,486.146668221198,5393.455331778802
2023-09-09,15,5966.944,486.146668221198,5480.797331778803
2023-09-09,16,6087.976,486.146668221198,5601.829331778802
2023-09-09,17,6203.0070000000005,486.146668221198,5716.860331778803
2023-09-09,18,6313.541,486.146668221198,5827.394331778803
2023-09-09,19,6417.103,486.146668221198,5930.956331778802
2023-09-09,20,6483.4710000000005,486.146668221198,5997.324331778803
2023-09-09,21,6486.559,486.146668221198,6000.412331778803
2023-09-09,22,6459.825,486.146668221198,5973.678331778802
2023-09-09,23,6452.777,486.146668221198,5966.630331778802
2023-09-09,24,6430.694,486.146668221198,5944.547331778803
2023-09-09,25,6364.958,486.146668221198,5878.811331778802
2023-09-09,26,6320.150000000001,486.146668221198,5834.003331778803
2023-09-09,27,6197.303,486.146668221198,5711.156331778802
2023-09-09,28,6145.371,486.146668221198,5659.2243317788025
2023-09-09,29,6183.14,486.146668221198,5696.993331778803
2023-09-09,30,6306.579,486.146668221198,5820.432331778802
2023-09-09,31,6330.1320000000005,486.146668221198,5843.985331778803
2023-09-09,32,6323.566,486.146668221198,5837.419331778802
2023-09-09,33,6288.799,486.146668221198,5802.652331778802
2023-09-09,34,6302.360000000001,486.146668221198,5816.213331778803
2023-09-09,35,6290.396000000001,486.146668221198,5804.249331778803
2023-09-09,36,6293.829,486.146668221198,5807.682331778802
2023-09-09,37,6374.63,486.146668221198,5888.4833317788025
2023-09-09,38,6446.088,486.146668221198,5959.941331778802
2023-09-09,39,6526.856,486.146668221198,6040.709331778802
2023-09-09,40,6560.937,486.146668221198,6074.790331778802
2023-09-09,41,6581.435,486.146668221198,6095.288331778803
2023-09-09,42,6564.612,486.146668221198,6078.4653317788025
2023-09-09,43,6528.879,486.146668221198,6042.732331778802
2023-09-09,44,6450.4800000000005,486.146668221198,5964.333331778803
2023-09-09,45,6345.767000000001,486.146668221198,5859.620331778803
2023-09-09,46,6244.331,486.146668221198,5758.1843317788025
2023-09-09,47,6136.797,486.146668221198,5650.650331778802
2023-09-09,48,6046.165999999999,486.146668221198,5560.019331778802
2023-09-10,1,5925.37,486.146668221198,5439.223331778802
2023-09-10,2,5815.7210000000005,486.146668221198,5329.574331778803
2023-09-10,3,5702.668,486.146668221198,5216.521331778802
2023-09-10,4,5645.732,486.146668221198,5159.585331778802
2023-09-10,5,5607.1269999999995,486.146668221198,5120.980331778802
2023-09-10,6,5535.46,486.146668221198,5049.313331778802
2023-09-10,7,5491.18,486.146668221198,5005.033331778803
2023-09-10,8,5449.875,486.146668221198,4963.728331778802
2023-09-10,9,5430.134,486.146668221198,4943.987331778802
2023-09-10,10,5434.964999999999,486.146668221198,4948.818331778802
2023-09-10,11,5468.096,486.146668221198,4981.949331778802
2023-09-10,12,5526.988,486.146668221198,5040.841331778803
2023-09-10,13,5601.094,486.146668221198,5114.947331778802
2023-09-10,14,5640.389999999999,486.146668221198,5154.243331778802
2023-09-10,15,5668.845,486.146668221198,5182.698331778803
2023-09-10,16,5719.105,486.146668221198,5232.958331778802
2023-09-10,17,5757.67,486.146668221198,5271.5233317788025
2023-09-10,18,5788.057,486.146668221198,5301.910331778802
2023-09-10,19,5825.794,486.146668221198,5339.647331778802
2023-09-10,20,5878.527,486.146668221198,5392.380331778802
2023-09-10,21,5901.867,486.146668221198,5415.720331778803
2023-09-10,22,5921.801,486.146668221198,5435.654331778803
2023-09-10,23,5903.429999999999,486.146668221198,5417.283331778802
2023-09-10,24,5866.9890000000005,486.146668221198,5380.842331778803
2023-09-10,25,5852.201,486.146668221198,5366.054331778802
2023-09-10,26,5892.104,486.146668221198,5405.957331778803
2023-09-10,27,5937.07,486.146668221198,5450.923331778802
2023-09-10,28,6030.0509999999995,486.146668221198,5543.904331778802
2023-09-10,29,6105.9,486.146668221198,5619.753331778802
2023-09-10,30,6101.157999999999,486.146668221198,5615.011331778802
2023-09-10,31,6089.603,486.146668221198,5603.456331778802
2023-09-10,32,6145.874,486.146668221198,5659.727331778802
2023-09-10,33,6155.996999999999,486.146668221198,5669.850331778802
2023-09-10,34,6248.3859999999995,486.146668221198,5762.239331778802
2023-09-10,35,6249.369000000001,486.146668221198,5763.222331778803
2023-09-10,36,6261.952,486.146668221198,5775.805331778803
2023-09-10,37,6313.862,486.146668221198,5827.7153317788025
2023-09-10,38,6367.361,486.146668221198,5881.214331778802
2023-09-10,39,6382.001,486.146668221198,5895.854331778803
2023-09-10,40,6444.8240000000005,486.146668221198,5958.677331778803
2023-09-10,41,6477.563999999999,486.146668221198,5991.417331778802
2023-09-10,42,6508.421,486.146668221198,6022.274331778803
2023-09-10,43,6477.1359999999995,486.146668221198,5990.989331778802
2023-09-10,44,6390.219,486.146668221198,5904.072331778802
2023-09-10,45,6286.642000000001,486.146668221198,5800.495331778803
2023-09-10,46,6167.8910000000005,486.146668221198,5681.744331778803
2023-09-10,47,6064.773,486.146668221198,5578.6263317788025
2023-09-10,48,5974.253000000001,486.146668221198,5488.106331778803
2023-09-11,1,5881.42,457.18460770369,5424.23539229631
2023-09-11,2,5750.91,457.18460770369,5293.72539229631
2023-09-11,3,5633.464,457.18460770369,5176.27939229631
2023-09-11,4,5597.834,457.18460770369,5140.64939229631
2023-09-11,5,5570.579000000001,457.18460770369,5113.394392296311
2023-09-11,6,5535.25,457.18460770369,5078.06539229631
2023-09-11,7,5484.798,457.18460770369,5027.61339229631
2023-09-11,8,5470.149,457.18460770369,5012.9643922963105
2023-09-11,9,5461.659,457.18460770369,5004.47439229631
2023-09-11,10,5486.534000000001,457.18460770369,5029.349392296311
2023-09-11,11,5553.295999999999,457.18460770369,5096.1113922963095
2023-09-11,12,5683.3640000000005,457.18460770369,5226.179392296311
2023-09-11,13,5876.02,457.18460770369,5418.835392296311
2023-09-11,14,6080.35,457.18460770369,5623.1653922963105
2023-09-11,15,6286.445,457.18460770369,5829.26039229631
2023-09-11,16,6521.127,457.18460770369,6063.942392296311
2023-09-11,17,6718.776,457.18460770369,6261.59139229631
2023-09-11,18,6825.344,457.18460770369,6368.15939229631
2023-09-11,19,6896.992,457.18460770369,6439.80739229631
2023-09-11,20,6911.503,457.18460770369,6454.31839229631
2023-09-11,21,6918.561000000001,457.18460770369,6461.376392296311
2023-09-11,22,6913.729,457.18460770369,6456.54439229631
2023-09-11,23,6916.375999999999,457.18460770369,6459.1913922963095
2023-09-11,24,6878.86,457.18460770369,6421.67539229631
2023-09-11,25,6776.6359999999995,457.18460770369,6319.45139229631
2023-09-11,26,6732.522,457.18460770369,6275.33739229631
2023-09-11,27,6770.995999999999,457.18460770369,6313.811392296309
2023-09-11,28,6845.719,457.18460770369,6388.53439229631
2023-09-11,29,6958.249000000001,457.18460770369,6501.064392296311
2023-09-11,30,6964.863,457.18460770369,6507.67839229631
2023-09-11,31,6915.429,457.18460770369,6458.24439229631
2023-09-11,32,6959.23,457.18460770369,6502.04539229631
2023-09-11,33,7001.285,457.18460770369,6544.10039229631
2023-09-11,34,6992.924,457.18460770369,6535.73939229631
2023-09-11,35,6996.24,457.18460770369,6539.05539229631
2023-09-11,36,6978.609,457.18460770369,6521.4243922963105
2023-09-11,37,6923.929,457.18460770369,6466.74439229631
2023-09-11,38,6940.854,457.18460770369,6483.66939229631
2023-09-11,39,6937.366,457.18460770369,6480.18139229631
2023-09-11,40,6906.3369999999995,457.18460770369,6449.15239229631
2023-09-11,41,6893.32,457.18460770369,6436.13539229631
2023-09-11,42,6855.013,457.18460770369,6397.82839229631
2023-09-11,43,6778.049,457.18460770369,6320.86439229631
2023-09-11,44,6672.017,457.18460770369,6214.83239229631
2023-09-11,45,6527.32,457.18460770369,6070.13539229631
2023-09-11,46,6402.707,457.18460770369,5945.5223922963105
2023-09-11,47,6275.245,457.18460770369,5818.06039229631
2023-09-11,48,6101.332,457.18460770369,5644.1473922963105
2023-09-12,1,5925.308,457.18460770369,5468.12339229631
2023-09-12,2,5802.988,457.18460770369,5345.80339229631
2023-09-12,3,5754.4929999999995,457.18460770369,5297.30839229631
2023-09-12,4,5708.199,457.18460770369,5251.01439229631
2023-09-12,5,5686.003000000001,457.18460770369,5228.818392296311
2023-09-12,6,5640.759999999999,457.18460770369,5183.5753922963095
2023-09-12,7,5609.2519999999995,457.18460770369,5152.06739229631
2023-09-12,8,5589.003,457.18460770369,5131.81839229631
2023-09-12,9,5581.747,457.18460770369,5124.5623922963105
2023-09-12,10,5607.1140000000005,457.18460770369,5149.929392296311
2023-09-12,11,5684.447,457.18460770369,5227.26239229631
2023-09-12,12,5838.883,457.18460770369,5381.69839229631
2023-09-12,13,6035.023999999999,457.18460770369,5577.83939229631
2023-09-12,14,6266.925,457.18460770369,5809.74039229631
2023-09-12,15,6482.672,457.18460770369,6025.48739229631
2023-09-12,16,6683.156,457.18460770369,6225.97139229631
2023-09-12,17,6839.8589999999995,457.18460770369,6382.67439229631
2023-09-12,18,6919.248,457.18460770369,6462.06339229631
2023-09-12,19,6982.839,457.18460770369,6525.65439229631
2023-09-12,20,7036.4839999999995,457.18460770369,6579.29939229631
2023-09-12,21,7040.507,457.18460770369,6583.32239229631
2023-09-12,22,6983.828,457.18460770369,6526.643392296311
2023-09-12,23,6958.829,457.18460770369,6501.64439229631
2023-09-12,24,6905.479,457.18460770369,6448.29439229631
2023-09-12,25,6874.792,457.18460770369,6417.6073922963105
2023-09-12,26,6882.143,457.18460770369,6424.95839229631
2023-09-12,27,6906.706999999999,457.18460770369,6449.52239229631
2023-09-12,28,6923.236000000001,457.18460770369,6466.051392296311
2023-09-12,29,6937.8859999999995,457.18460770369,6480.70139229631
2023-09-12,30,6952.388,457.18460770369,6495.20339229631
2023-09-12,31,7002.063,457.18460770369,6544.87839229631
2023-09-12,32,7054.942,457.18460770369,6597.75739229631
2023-09-12,33,7018.817999999999,457.18460770369,6561.6333922963095
2023-09-12,34,7082.321,457.18460770369,6625.13639229631
2023-09-12,35,7034.377,457.18460770369,6577.192392296311
2023-09-12,36,7002.273999999999,457.18460770369,6545.08939229631
2023-09-12,37,6999.522,457.18460770369,6542.33739229631
2023-09-12,38,7009.534,457.18460770369,6552.34939229631
2023-09-12,39,6998.8099999999995,457.18460770369,6541.62539229631
2023-09-12,40,6965.7,457.18460770369,6508.51539229631
2023-09-12,41,6958.348,457.18460770369,6501.16339229631
2023-09-12,42,6926.671,457.18460770369,6469.48639229631
2023-09-12,43,6868.058,457.18460770369,6410.87339229631
2023-09-12,44,6762.173,457.18460770369,6304.98839229631
2023-09-12,45,6631.223999999999,457.18460770369,6174.039392296309
2023-09-12,46,6495.186,457.18460770369,6038.00139229631
2023-09-12,47,6366.8330000000005,457.18460770369,5909.648392296311
2023-09-12,48,6181.097000000001,457.18460770369,5723.912392296311
2023-09-13,1,5983.807000000001,457.18460770369,5526.622392296311
2023-09-13,2,5863.439,457.18460770369,5406.2543922963105
2023-09-13,3,5854.536,457.18460770369,5397.35139229631
2023-09-13,4,5810.713,457.18460770369,5353.52839229631
2023-09-13,5,5755.675,457.18460770369,5298.49039229631
2023-09-13,6,5708.937,457.18460770369,5251.75239229631
2023-09-13,7,5672.9039999999995,457.18460770369,5215.71939229631
2023-09-13,8,5653.549,457.18460770369,5196.36439229631
2023-09-13,9,5638.1449999999995,457.18460770369,5180.96039229631
2023-09-13,10,5659.801,457.18460770369,5202.616392296311
2023-09-13,11,5744.494,457.18460770369,5287.30939229631
2023-09-13,12,5880.898,457.18460770369,5423.71339229631
2023-09-13,13,6066.949,457.18460770369,5609.76439229631
2023-09-13,14,6271.378,457.18460770369,5814.19339229631
2023-09-13,15,6504.312,457.18460770369,6047.12739229631
2023-09-13,16,6729.836,457.18460770369,6272.65139229631
2023-09-13,17,6895.938,457.18460770369,6438.75339229631
2023-09-13,18,6961.008,457.18460770369,6503.82339229631
2023-09-13,19,6965.63,457.18460770369,6508.44539229631
2023-09-13,20,6959.444,457.18460770369,6502.259392296311
2023-09-13,21,6978.840999999999,457.18460770369,6521.65639229631
2023-09-13,22,6966.146,457.18460770369,6508.96139229631
2023-09-13,23,6951.830999999999,457.18460770369,6494.646392296309
2023-09-13,24,6923.285,457.18460770369,6466.10039229631
2023-09-13,25,6827.568,457.18460770369,6370.38339229631
2023-09-13,26,6792.112,457.18460770369,6334.92739229631
2023-09-13,27,6832.12,457.18460770369,6374.93539229631
2023-09-13,28,6846.438,457.18460770369,6389.25339229631
2023-09-13,29,6871.273,457.18460770369,6414.08839229631
2023-09-13,30,6932.597,457.18460770369,6475.41239229631
2023-09-13,31,6985.408,457.18460770369,6528.2233922963105
2023-09-13,32,7011.676,457.18460770369,6554.491392296311
2023-09-13,33,7087.267,457.18460770369,6630.08239229631
2023-09-13,34,7153.168,457.18460770369,6695.98339229631
2023-09-13,35,7174.423,457.18460770369,6717.23839229631
2023-09-13,36,7152.701999999999,457.18460770369,6695.5173922963095
2023-09-13,37,7122.517,457.18460770369,6665.33239229631
2023-09-13,38,7164.521000000001,457.18460770369,6707.336392296311
2023-09-13,39,7158.611,457.18460770369,6701.42639229631
2023-09-13,40,7123.3460000000005,457.18460770369,6666.161392296311
2023-09-13,41,7085.226,457.18460770369,6628.04139229631
2023-09-13,42,7035.620000000001,457.18460770369,6578.435392296311
2023-09-13,43,7004.534,457.18460770369,6547.34939229631
2023-09-13,44,6907.392,457.18460770369,6450.20739229631
2023-09-13,45,6753.232,457.18460770369,6296.04739229631
2023-09-13,46,6577.6539999999995,457.18460770369,6120.46939229631
2023-09-13,47,6431.151,457.18460770369,5973.96639229631
2023-09-13,48,6266.9800000000005,457.18460770369,5809.795392296311
2023-09-14,1,6062.204,457.18460770369,5605.01939229631
2023-09-14,2,5938.707,457.18460770369,5481.5223922963105
2023-09-14,3,5913.823,457.18460770369,5456.6383922963105
2023-09-14,4,5854.143999999999,457.18460770369,5396.9593922963095
2023-09-14,5,5812.999,457.18460770369,5355.81439229631
2023-09-14,6,5757.947,457.18460770369,5300.76239229631
2023-09-14,7,5721.289000000001,457.18460770369,5264.104392296311
2023-09-14,8,5696.155,457.18460770369,5238.97039229631
2023-09-14,9,5674.796,457.18460770369,5217.61139229631
2023-09-14,10,5707.594999999999,457.18460770369,5250.4103922963095
2023-09-14,11,5797.941,457.18460770369,5340.75639229631
2023-09-14,12,5947.081,457.18460770369,5489.89639229631
2023-09-14,13,6129.366,457.18460770369,5672.18139229631
2023-09-14,14,6337.504,457.18460770369,5880.31939229631
2023-09-14,15,6554.625,457.18460770369,6097.44039229631
2023-09-14,16,6758.014,457.18460770369,6300.82939229631
2023-09-14,17,6891.677000000001,457.18460770369,6434.492392296311
2023-09-14,18,6954.663,457.18460770369,6497.47839229631
2023-09-14,19,6962.598999999999,457.18460770369,6505.414392296309
2023-09-14,20,6980.356,457.18460770369,6523.17139229631
2023-09-14,21,6974.382,457.18460770369,6517.19739229631
2023-09-14,22,6895.479,457.18460770369,6438.29439229631
2023-09-14,23,6853.543000000001,457.18460770369,6396.358392296311
2023-09-14,24,6812.323,457.18460770369,6355.1383922963105
2023-09-14,25,6785.165,457.18460770369,6327.98039229631
2023-09-14,26,6802.18,457.18460770369,6344.9953922963105
2023-09-14,27,6821.526,457.18460770369,6364.34139229631
2023-09-14,28,6811.157999999999,457.18460770369,6353.97339229631
2023-09-14,29,6803.486,457.18460770369,6346.30139229631
2023-09-14,30,6894.674,457.18460770369,6437.48939229631
2023-09-14,31,6950.745000000001,457.18460770369,6493.560392296311
2023-09-14,32,6963.875999999999,457.18460770369,6506.6913922963095
2023-09-14,33,6989.245,457.18460770369,6532.06039229631
2023-09-14,34,7047.716,457.18460770369,6590.5313922963105
2023-09-14,35,7121.016,457.18460770369,6663.83139229631
2023-09-14,36,7110.602999999999,457.18460770369,6653.418392296309
2023-09-14,37,7069.169,457.18460770369,6611.98439229631
2023-09-14,38,7084.626,457.18460770369,6627.44139229631
2023-09-14,39,7111.629,457.18460770369,6654.44439229631
2023-09-14,40,7128.584,457.18460770369,6671.39939229631
2023-09-14,41,7098.758,457.18460770369,6641.57339229631
2023-09-14,42,7058.363,457.18460770369,6601.17839229631
2023-09-14,43,6997.003000000001,457.18460770369,6539.818392296311
2023-09-14,44,6884.786999999999,457.18460770369,6427.6023922963095
2023-09-14,45,6728.451999999999,457.18460770369,6271.2673922963095
2023-09-14,46,6609.871999999999,457.18460770369,6152.68739229631
2023-09-14,47,6452.884,457.18460770369,5995.69939229631
2023-09-14,48,6327.235000000001,457.18460770369,5870.050392296311
2023-09-15,1,6190.83,457.18460770369,5733.64539229631
2023-09-15,2,6066.98,457.18460770369,5609.79539229631
2023-09-15,3,5954.977,457.18460770369,5497.79239229631
2023-09-15,4,5890.472,457.18460770369,5433.28739229631
2023-09-15,5,5841.683,457.18460770369,5384.49839229631
2023-09-15,6,5784.156,457.18460770369,5326.97139229631
2023-09-15,7,5749.6759999999995,457.18460770369,5292.49139229631
2023-09-15,8,5730.161999999999,457.18460770369,5272.9773922963095
2023-09-15,9,5718.754,457.18460770369,5261.56939229631
2023-09-15,10,5745.432000000001,457.18460770369,5288.247392296311
2023-09-15,11,5836.199,457.18460770369,5379.01439229631
2023-09-15,12,6007.355,457.18460770369,5550.17039229631
2023-09-15,13,6187.705,457.18460770369,5730.52039229631
2023-09-15,14,6329.364,457.18460770369,5872.17939229631
2023-09-15,15,6478.067,457.18460770369,6020.88239229631
2023-09-15,16,6682.7429999999995,457.18460770369,6225.55839229631
2023-09-15,17,6841.652,457.18460770369,6384.46739229631
2023-09-15,18,6919.2029999999995,457.18460770369,6462.01839229631
2023-09-15,19,6934.159000000001,457.18460770369,6476.974392296311
2023-09-15,20,6957.009,457.18460770369,6499.82439229631
2023-09-15,21,6963.123,457.18460770369,6505.93839229631
2023-09-15,22,6943.004,457.18460770369,6485.81939229631
2023-09-15,23,6874.454,457.18460770369,6417.26939229631
2023-09-15,24,6836.79,457.18460770369,6379.60539229631
2023-09-15,25,6809.525,457.18460770369,6352.34039229631
2023-09-15,26,6830.585,457.18460770369,6373.40039229631
2023-09-15,27,6818.576999999999,457.18460770369,6361.3923922963095
2023-09-15,28,6809.042,457.18460770369,6351.8573922963105
2023-09-15,29,6801.691,457.18460770369,6344.50639229631
2023-09-15,30,6843.712,457.18460770369,6386.527392296311
2023-09-15,31,6919.772,457.18460770369,6462.58739229631
2023-09-15,32,6962.857,457.18460770369,6505.67239229631
2023-09-15,33,7005.367,457.18460770369,6548.18239229631
2023-09-15,34,7067.11,457.18460770369,6609.92539229631
2023-09-15,35,7149.874,457.18460770369,6692.68939229631
2023-09-15,36,7110.611999999999,457.18460770369,6653.427392296309
2023-09-15,37,7057.275000000001,457.18460770369,6600.090392296311
2023-09-15,38,7065.595,457.18460770369,6608.41039229631
2023-09-15,39,7072.043000000001,457.18460770369,6614.858392296311
2023-09-15,40,7077.536,457.18460770369,6620.35139229631
2023-09-15,41,7063.525,457.18460770369,6606.34039229631
2023-09-15,42,7028.559,457.18460770369,6571.37439229631
2023-09-15,43,6957.3099999999995,457.18460770369,6500.12539229631
2023-09-15,44,6829.826,457.18460770369,6372.64139229631
