Date,Period,Demand,TCL,TransmissionLoss
2020-11-21,46,5593.720,0.000,27.81
2020-11-21,45,5703.627,0.000,28.83
2020-11-21,44,5823.409,0.000,29.93
2020-11-21,43,5893.207,0.000,30.57
2020-11-21,42,5939.861,0.000,31.00
2020-11-21,41,5958.444,0.000,31.17
2020-11-21,40,5984.551,0.000,31.41
2020-11-21,39,6007.408,0.000,31.62
2020-11-21,38,5976.286,0.000,31.33
2020-11-21,37,5910.438,0.000,30.73
2020-11-21,36,5871.618,0.000,30.37
2020-11-21,35,5881.384,0.000,30.46
2020-11-21,34,5924.459,0.000,30.86
2020-11-21,33,5950.059,0.000,31.09
2020-11-21,32,5979.412,0.000,31.36
2020-11-21,31,5951.431,0.000,31.11
2020-11-21,30,5984.700,0.000,31.41
2020-11-21,29,6030.861,0.000,31.84
2020-11-21,28,6026.786,0.000,31.80
2020-11-21,27,6050.299,0.000,32.01
2020-11-21,26,6044.703,0.000,31.96
2020-11-21,25,6056.462,0.000,32.07
2020-11-21,24,6098.588,0.000,32.46
2020-11-21,23,6151.503,0.000,32.95
2020-11-21,22,6146.762,0.000,32.90
2020-11-21,21,6118.975,0.000,32.65
2020-11-21,20,6062.287,0.000,32.13
2020-11-21,19,5986.604,0.000,31.43
2020-11-21,18,5890.578,0.000,30.55
2020-11-21,17,5747.949,0.000,29.23
2020-11-21,16,5562.782,0.000,27.53
2020-11-21,15,5399.418,0.000,26.03
2020-11-21,14,5305.907,0.000,25.17
2020-11-21,13,5250.596,0.000,24.66
2020-11-21,12,5169.327,0.000,23.91
2020-11-21,11,5098.589,0.000,23.26
2020-11-21,10,5053.874,0.000,22.85
2020-11-21,9,5051.632,0.000,22.83
2020-11-21,8,5070.464,0.000,23.00
2020-11-21,7,5081.089,0.000,23.10
2020-11-21,6,5110.611,0.000,23.37
2020-11-21,5,5162.473,0.000,23.85
2020-11-21,4,5237.764,0.000,24.54
2020-11-21,3,5307.741,0.000,25.18
2020-11-21,2,5357.367,0.000,25.64
2020-11-21,1,5451.921,0.000,26.51
2020-11-20,48,5602.124,0.000,27.89
2020-11-20,47,5750.871,0.000,29.26
2020-11-20,46,5868.462,0.000,30.34
2020-11-20,45,5978.647,0.000,31.36
2020-11-20,44,6103.304,0.000,32.50
2020-11-20,43,6226.928,0.000,33.64
2020-11-20,42,6290.410,0.000,34.22
2020-11-20,41,6341.695,0.000,34.70
2020-11-20,40,6387.822,0.000,35.12
2020-11-20,39,6415.281,0.000,35.37
2020-11-20,38,6402.742,0.000,35.26
2020-11-20,37,6397.921,0.000,35.21
2020-11-20,36,6470.577,0.000,35.88
2020-11-20,35,6579.564,0.000,36.88
2020-11-20,34,6675.823,0.000,37.77
2020-11-20,33,6705.320,0.000,38.04
2020-11-20,32,6715.305,0.000,38.13
2020-11-20,31,6663.044,35.000,37.65
2020-11-20,30,6693.944,0.000,37.94
2020-11-20,29,6694.332,0.000,37.94
2020-11-20,28,6710.931,0.000,38.09
2020-11-20,27,6675.779,0.000,37.77
2020-11-20,26,6605.438,0.000,37.12
2020-11-20,25,6582.139,0.000,36.91
2020-11-20,24,6615.660,15.071,37.22
2020-11-20,23,6671.364,35.000,37.73
2020-11-20,22,6664.202,35.000,37.66
2020-11-20,21,6666.982,0.000,37.69
2020-11-20,20,6618.822,0.000,37.25
2020-11-20,19,6555.922,0.000,36.67
2020-11-20,18,6463.286,0.000,35.81
2020-11-20,17,6302.243,0.000,34.33
2020-11-20,16,6071.208,0.000,32.21
2020-11-20,15,5814.517,0.000,29.85
2020-11-20,14,5652.381,0.000,28.35
2020-11-20,13,5510.015,0.000,27.04
2020-11-20,12,5332.015,0.000,25.41
2020-11-20,11,5167.866,0.000,23.90
2020-11-20,10,5081.681,0.000,23.10
2020-11-20,9,5062.855,0.000,22.93
2020-11-20,8,5067.800,0.000,22.98
2020-11-20,7,5093.112,0.000,23.21
2020-11-20,6,5123.404,0.000,23.49
2020-11-20,5,5148.736,0.000,23.72
2020-11-20,4,5206.920,0.000,24.26
2020-11-20,3,5276.291,0.000,24.89
2020-11-20,2,5362.337,0.000,25.69
2020-11-20,1,5451.906,0.000,26.51
2020-11-19,48,5589.108,0.000,27.77
2020-11-19,47,5726.245,0.000,29.03
2020-11-19,46,5856.395,0.000,30.23
2020-11-19,45,5988.746,0.000,31.45
2020-11-19,44,6144.217,0.000,32.88
2020-11-19,43,6266.688,0.000,34.01
2020-11-19,42,6337.978,0.000,34.66
2020-11-19,41,6384.412,0.000,35.09
2020-11-19,40,6433.899,0.000,35.54
2020-11-19,39,6468.276,0.000,35.86
2020-11-19,38,6472.501,0.000,35.90
2020-11-19,37,6461.358,0.000,35.80
2020-11-19,36,6543.552,0.000,36.55
2020-11-19,35,6626.804,0.000,37.32
2020-11-19,34,6671.301,0.000,37.73
2020-11-19,33,6698.109,0.000,37.97
2020-11-19,32,6720.489,0.000,38.18
2020-11-19,31,6714.629,0.000,38.13
2020-11-19,30,6690.850,31.000,37.91
2020-11-19,29,6715.671,31.000,38.14
2020-11-19,28,6733.607,31.000,38.30
2020-11-19,27,6715.529,0.000,38.13
2020-11-19,26,6645.392,0.000,37.49
2020-11-19,25,6624.110,0.000,37.29
2020-11-19,24,6667.672,0.000,37.69
2020-11-19,23,6716.195,0.000,38.14
2020-11-19,22,6709.490,0.000,38.08
2020-11-19,21,6686.782,0.000,37.87
2020-11-19,20,6641.317,0.000,37.45
2020-11-19,19,6574.067,0.000,36.83
2020-11-19,18,6479.121,0.000,35.96
2020-11-19,17,6323.823,0.000,34.53
2020-11-19,16,6090.685,0.000,32.39
2020-11-19,15,5865.256,0.000,30.31
2020-11-19,14,5694.487,0.000,28.74
2020-11-19,13,5536.699,0.000,27.29
2020-11-19,12,5358.570,0.000,25.65
2020-11-19,11,5199.773,0.000,24.19
2020-11-19,10,5116.630,0.000,23.42
2020-11-19,9,5101.591,0.000,23.29
2020-11-19,8,5104.195,0.000,23.31
2020-11-19,7,5131.550,0.000,23.56
2020-11-19,6,5161.474,0.000,23.84
2020-11-19,5,5198.550,0.000,24.18
2020-11-19,4,5245.209,0.000,24.61
2020-11-19,3,5321.155,0.000,25.31
2020-11-19,2,5385.770,0.000,25.90
2020-11-19,1,5477.889,0.000,26.75
2020-11-18,48,5613.973,0.000,28.00
2020-11-18,47,5762.129,0.000,29.36
2020-11-18,46,5905.677,0.000,30.68
2020-11-18,45,6046.129,0.000,31.98
2020-11-18,44,6198.818,0.000,33.38
2020-11-18,43,6344.965,0.000,34.73
2020-11-18,42,6440.752,0.000,35.61
2020-11-18,41,6496.371,0.000,36.12
2020-11-18,40,6529.238,0.000,36.42
2020-11-18,39,6557.637,0.000,36.68
2020-11-18,38,6529.859,0.000,36.43
2020-11-18,37,6517.792,0.000,36.32
2020-11-18,36,6581.135,0.000,36.90
2020-11-18,35,6657.375,0.000,37.60
2020-11-18,34,6732.998,0.000,38.30
2020-11-18,33,6731.487,0.000,38.28
2020-11-18,32,6730.061,0.000,38.27
2020-11-18,31,6697.647,0.000,37.97
2020-11-18,30,6704.187,0.000,38.03
2020-11-18,29,6697.532,10.000,37.97
2020-11-18,28,6731.393,0.000,38.28
2020-11-18,27,6701.106,0.000,38.00
2020-11-18,26,6637.564,0.000,37.42
2020-11-18,25,6592.750,0.000,37.01
2020-11-18,24,6646.197,0.000,37.50
2020-11-18,23,6686.171,0.000,37.86
2020-11-18,22,6671.400,0.000,37.73
2020-11-18,21,6647.464,0.000,37.51
2020-11-18,20,6590.841,0.000,36.99
2020-11-18,19,6538.651,0.000,36.51
2020-11-18,18,6432.234,0.000,35.53
2020-11-18,17,6274.337,0.000,34.08
2020-11-18,16,6045.190,0.000,31.97
2020-11-18,15,5811.282,0.000,29.82
2020-11-18,14,5646.869,0.000,28.30
2020-11-18,13,5473.421,0.000,26.71
2020-11-18,12,5301.524,0.000,25.13
2020-11-18,11,5129.950,0.000,23.55
2020-11-18,10,5048.755,0.000,22.80
2020-11-18,9,5030.336,0.000,22.63
2020-11-18,8,5024.153,0.000,22.57
2020-11-18,7,5058.382,0.000,22.89
2020-11-18,6,5078.450,0.000,23.07
2020-11-18,5,5110.482,0.000,23.37
2020-11-18,4,5150.580,0.000,23.74
2020-11-18,3,5223.545,0.000,24.41
2020-11-18,2,5327.527,0.000,25.37
2020-11-18,1,5416.425,0.000,26.18
2020-11-17,48,5508.475,0.000,27.03
2020-11-17,47,5637.491,0.000,28.22
2020-11-17,46,5785.030,0.000,29.57
2020-11-17,45,5935.378,0.000,30.96
2020-11-17,44,6086.540,0.000,32.35
2020-11-17,43,6239.358,0.000,33.75
2020-11-17,42,6309.544,0.000,34.40
2020-11-17,41,6365.362,0.000,34.91
2020-11-17,40,6418.164,0.000,35.40
2020-11-17,39,6433.725,0.000,35.54
2020-11-17,38,6424.436,0.000,35.46
2020-11-17,37,6413.949,0.000,35.36
2020-11-17,36,6502.027,0.000,36.17
2020-11-17,35,6610.562,0.000,37.17
2020-11-17,34,6683.010,0.000,37.84
2020-11-17,33,6711.145,0.000,38.09
2020-11-17,32,6705.261,0.000,38.04
2020-11-17,31,6712.065,0.000,38.10
2020-11-17,30,6757.674,0.000,38.52
2020-11-17,29,6791.560,0.000,38.83
2020-11-17,28,6813.433,0.000,39.04
2020-11-17,27,6733.023,0.000,38.30
2020-11-17,26,6652.270,0.000,37.55
2020-11-17,25,6618.773,0.000,37.24
2020-11-17,24,6651.853,0.000,37.55
2020-11-17,23,6699.113,0.000,37.98
2020-11-17,22,6714.182,0.000,38.12
2020-11-17,21,6684.874,0.000,37.85
2020-11-17,20,6632.937,0.000,37.38
2020-11-17,19,6566.473,0.000,36.76
2020-11-17,18,6460.349,0.000,35.79
2020-11-17,17,6293.516,0.000,34.25
2020-11-17,16,6062.655,0.000,32.13
2020-11-17,15,5822.743,0.000,29.92
2020-11-17,14,5633.122,0.000,28.18
2020-11-17,13,5475.881,0.000,26.73
2020-11-17,12,5289.720,0.000,25.02
2020-11-17,11,5112.604,0.000,23.39
2020-11-17,10,5037.443,0.000,22.70
2020-11-17,9,5010.108,0.000,22.44
2020-11-17,8,5010.600,0.000,22.45
2020-11-17,7,5033.079,0.000,22.66
2020-11-17,6,5057.392,0.000,22.88
2020-11-17,5,5096.869,0.000,23.24
2020-11-17,4,5136.177,0.000,23.60
2020-11-17,3,5212.581,0.000,24.31
2020-11-17,2,5176.707,0.000,23.98
2020-11-17,1,5290.152,0.000,25.02
2020-11-16,48,5499.151,0.000,26.94
2020-11-16,47,5734.237,0.000,29.11
2020-11-16,46,5869.640,0.000,30.35
2020-11-16,45,6014.838,0.000,31.69
2020-11-16,44,6189.867,0.000,33.30
2020-11-16,43,6323.475,0.000,34.53
2020-11-16,42,6404.198,0.000,35.27
2020-11-16,41,6438.839,0.000,35.59
2020-11-16,40,6470.860,0.000,35.88
2020-11-16,39,6508.250,0.000,36.23
2020-11-16,38,6501.108,0.000,36.16
2020-11-16,37,6472.197,0.000,35.90
2020-11-16,36,6516.396,0.000,36.30
2020-11-16,35,6611.213,0.000,37.18
2020-11-16,34,6626.958,0.000,37.32
2020-11-16,33,6623.370,0.000,37.29
2020-11-16,32,6603.241,0.000,37.10
2020-11-16,31,6592.104,0.000,37.00
2020-11-16,30,6617.903,0.000,37.24
2020-11-16,29,6650.849,2.832,37.54
2020-11-16,28,6650.693,3.148,37.54
2020-11-16,27,6615.830,0.000,37.22
2020-11-16,26,6556.504,0.000,36.67
2020-11-16,25,6535.108,0.000,36.47
2020-11-16,24,6547.279,0.000,36.59
2020-11-16,23,6579.932,0.000,36.89
2020-11-16,22,6601.994,0.000,37.09
2020-11-16,21,6577.701,0.000,36.87
2020-11-16,20,6516.808,0.000,36.31
2020-11-16,19,6450.583,0.000,35.70
2020-11-16,18,6361.620,0.000,34.88
2020-11-16,17,6205.557,0.000,33.44
2020-11-16,16,5977.156,0.000,31.34
2020-11-16,15,5719.168,0.000,28.97
2020-11-16,14,5519.672,0.000,27.13
2020-11-16,13,5352.541,0.000,25.60
2020-11-16,12,5180.092,0.000,24.01
2020-11-16,11,5054.147,0.000,22.85
2020-11-16,10,4980.894,0.000,22.18
2020-11-16,9,4953.271,0.000,21.92
2020-11-16,8,4948.510,0.000,21.88
2020-11-16,7,4964.608,0.000,22.03
2020-11-16,6,4992.544,0.000,22.28
2020-11-16,5,5031.260,0.000,22.64
2020-11-16,4,5081.229,0.000,23.10
2020-11-16,3,5146.360,0.000,23.70
2020-11-16,2,5278.413,0.000,24.91
2020-11-16,1,5351.115,0.000,25.58
2020-11-15,48,5416.902,0.000,26.19
2020-11-15,47,5501.457,0.000,26.97
2020-11-15,46,5613.198,0.000,27.99
2020-11-15,45,5736.593,0.000,29.13
2020-11-15,44,5857.662,0.000,30.24
2020-11-15,43,5986.166,0.000,31.42
2020-11-15,42,6022.586,0.000,31.76
2020-11-15,41,6046.641,0.000,31.98
2020-11-15,40,6090.228,0.000,32.38
2020-11-15,39,6088.310,0.000,32.36
2020-11-15,38,6014.947,0.000,31.69
2020-11-15,37,5904.111,0.000,30.67
2020-11-15,36,5854.814,0.000,30.22
2020-11-15,35,5845.714,0.000,30.13
2020-11-15,34,5874.883,0.000,30.40
2020-11-15,33,5890.931,0.000,30.55
2020-11-15,32,5855.987,0.000,30.23
2020-11-15,31,5816.336,0.000,29.86
2020-11-15,30,5802.937,0.000,29.74
2020-11-15,29,5826.336,0.000,29.95
2020-11-15,28,5863.273,0.000,30.29
2020-11-15,27,5818.135,0.000,29.88
2020-11-15,26,5782.416,0.000,29.55
2020-11-15,25,5735.380,0.000,29.12
2020-11-15,24,5765.826,0.000,29.40
2020-11-15,23,5803.494,0.000,29.74
2020-11-15,22,5790.448,0.000,29.62
2020-11-15,21,5755.628,0.000,29.30
2020-11-15,20,5664.587,0.000,28.47
2020-11-15,19,5566.445,0.000,27.56
2020-11-15,18,5485.936,0.000,26.82
2020-11-15,17,5381.610,0.000,25.86
2020-11-15,16,5279.899,0.000,24.93
2020-11-15,15,5196.518,0.000,24.16
2020-11-15,14,5201.841,0.000,24.21
2020-11-15,13,5179.058,0.000,24.00
2020-11-15,12,5117.420,0.000,23.43
2020-11-15,11,5073.157,0.000,23.03
2020-11-15,10,5036.598,0.000,22.69
2020-11-15,9,5029.396,0.000,22.62
2020-11-15,8,5025.172,0.000,22.58
2020-11-15,7,5066.811,0.000,22.97
2020-11-15,6,5143.910,0.000,23.68
2020-11-15,5,5192.348,0.000,24.12
2020-11-15,4,5265.427,0.000,24.79
2020-11-15,3,5314.063,0.000,25.24
2020-11-15,2,5408.752,0.000,26.11
2020-11-15,1,5478.550,0.000,26.75
2020-11-14,48,5564.839,0.000,27.55
2020-11-14,47,5637.342,0.000,28.22
2020-11-14,46,5732.284,0.000,29.09
2020-11-14,45,5836.967,0.000,30.05
2020-11-14,44,5944.533,0.000,31.04
2020-11-14,43,6051.860,0.000,32.03
2020-11-14,42,6087.882,0.000,32.36
2020-11-14,41,6106.097,0.000,32.53
2020-11-14,40,6124.968,0.000,32.70
2020-11-14,39,6110.685,0.000,32.57
2020-11-14,38,6030.707,0.000,31.83
2020-11-14,37,5932.202,0.000,30.93
2020-11-14,36,5881.418,0.000,30.46
2020-11-14,35,5871.672,0.000,30.37
2020-11-14,34,5919.648,0.000,30.81
2020-11-14,33,5923.614,0.000,30.85
2020-11-14,32,5880.201,0.000,30.45
2020-11-14,31,5844.143,0.000,30.12
2020-11-14,30,5866.180,0.000,30.32
2020-11-14,29,5887.323,0.000,30.52
2020-11-14,28,5921.402,0.000,30.83
2020-11-14,27,5895.434,0.000,30.59
2020-11-14,26,5872.865,0.000,30.38
2020-11-14,25,5835.202,0.000,30.04
2020-11-14,24,5832.563,0.000,30.01
2020-11-14,23,5851.126,0.000,30.18
2020-11-14,22,5834.084,0.000,30.03
2020-11-14,21,5792.580,0.000,29.64
2020-11-14,20,5724.168,0.000,29.01
2020-11-14,19,5643.216,0.000,28.27
2020-11-14,18,5556.614,0.000,27.47
2020-11-14,17,5464.595,0.000,26.63
2020-11-14,16,5361.870,0.000,25.68
2020-11-14,15,5285.903,0.000,24.98
2020-11-14,14,5285.192,0.000,24.98
2020-11-14,13,5264.572,0.000,24.79
2020-11-14,12,5206.821,0.000,24.25
2020-11-14,11,5154.596,0.000,23.77
2020-11-14,10,5130.099,0.000,23.55
2020-11-14,9,5114.960,0.000,23.41
2020-11-14,8,5137.723,0.000,23.62
2020-11-14,7,5179.888,0.000,24.01
2020-11-14,6,5191.130,0.000,24.11
2020-11-14,5,5212.695,0.000,24.31
2020-11-14,4,5295.694,0.000,25.07
2020-11-14,3,5364.449,0.000,25.70
2020-11-14,2,5480.106,0.000,26.77
2020-11-14,1,5666.466,0.000,28.48
2020-11-13,48,5843.870,0.000,30.12
2020-11-13,47,5978.602,0.000,31.36
2020-11-13,46,6067.257,0.000,32.17
2020-11-13,45,6161.736,0.000,33.04
2020-11-13,44,6301.369,0.000,34.32
2020-11-13,43,6399.402,0.000,35.23
2020-11-13,42,6464.663,0.000,35.83
2020-11-13,41,6492.689,0.000,36.08
2020-11-13,40,6539.914,0.000,36.52
2020-11-13,39,6585.762,0.000,36.94
2020-11-13,38,6605.980,0.000,37.13
2020-11-13,37,6634.702,0.000,37.39
2020-11-13,36,6708.605,0.000,38.07
2020-11-13,35,6822.672,0.000,39.12
2020-11-13,34,6861.363,0.000,39.48
2020-11-13,33,6867.163,0.000,39.53
2020-11-13,32,6854.072,0.000,39.41
2020-11-13,31,6831.504,0.000,39.20
2020-11-13,30,6874.096,0.000,39.59
2020-11-13,29,6882.501,0.000,39.67
2020-11-13,28,6870.712,0.000,39.56
2020-11-13,27,6760.040,0.000,38.54
2020-11-13,26,6702.423,0.000,38.01
2020-11-13,25,6706.588,0.000,38.05
2020-11-13,24,6737.138,0.000,38.33
2020-11-13,23,6779.194,0.000,38.72
2020-11-13,22,6800.948,0.000,38.92
2020-11-13,21,6757.147,0.000,38.52
2020-11-13,20,6698.631,0.000,37.98
2020-11-13,19,6636.834,0.000,37.41
2020-11-13,18,6536.986,0.000,36.49
2020-11-13,17,6364.015,0.000,34.90
2020-11-13,16,6136.722,0.000,32.81
2020-11-13,15,5912.471,0.000,30.75
2020-11-13,14,5753.913,0.000,29.29
2020-11-13,13,5614.813,0.000,28.01
2020-11-13,12,5446.081,0.000,26.46
2020-11-13,11,5294.859,0.000,25.06
2020-11-13,10,5217.446,0.000,24.35
2020-11-13,9,5193.486,0.000,24.13
2020-11-13,8,5212.978,0.000,24.31
2020-11-13,7,5239.772,0.000,24.56
2020-11-13,6,5267.281,0.000,24.81
2020-11-13,5,5311.941,0.000,25.22
2020-11-13,4,5366.129,0.000,25.72
2020-11-13,3,5436.912,0.000,26.37
2020-11-13,2,5549.114,0.000,27.40
2020-11-13,1,5650.766,0.000,28.34
2020-11-12,48,5760.165,0.000,29.35
2020-11-12,47,5867.001,0.000,30.33
2020-11-12,46,6005.092,0.000,31.60
2020-11-12,45,6135.549,0.000,32.80
2020-11-12,44,6275.877,0.000,34.09
2020-11-12,43,6413.576,0.000,35.36
2020-11-12,42,6486.039,0.000,36.02
2020-11-12,41,6532.399,0.000,36.45
2020-11-12,40,6577.884,0.000,36.87
2020-11-12,39,6592.750,0.000,37.01
2020-11-12,38,6586.517,0.000,36.95
2020-11-12,37,6587.904,0.000,36.96
2020-11-12,36,6672.593,0.000,37.74
2020-11-12,35,6764.081,0.000,38.58
2020-11-12,34,6832.527,0.000,39.21
2020-11-12,33,6827.756,0.000,39.17
2020-11-12,32,6743.808,0.000,38.40
2020-11-12,31,6709.798,0.000,38.08
2020-11-12,30,6691.956,0.000,37.92
2020-11-12,29,6695.668,0.000,37.95
2020-11-12,28,6689.685,0.000,37.90
2020-11-12,27,6649.512,0.000,37.53
2020-11-12,26,6590.021,0.000,36.98
2020-11-12,25,6578.600,0.000,36.88
2020-11-12,24,6634.055,0.000,37.39
2020-11-12,23,6706.637,0.000,38.05
2020-11-12,22,6726.194,0.000,38.23
2020-11-12,21,6711.950,0.000,38.10
2020-11-12,20,6662.439,0.000,37.65
2020-11-12,19,6591.159,0.000,36.99
2020-11-12,18,6490.596,0.000,36.07
2020-11-12,17,6337.108,0.000,34.65
2020-11-12,16,6113.115,0.000,32.59
2020-11-12,15,5873.685,0.000,30.39
2020-11-12,14,5695.983,0.000,28.76
2020-11-12,13,5534.885,0.000,27.27
2020-11-12,12,5354.032,0.000,25.61
2020-11-12,11,5183.069,0.000,24.04
2020-11-12,10,5099.235,0.000,23.26
2020-11-12,9,5075.598,0.000,23.05
2020-11-12,8,5086.547,0.000,23.15
2020-11-12,7,5096.253,0.000,23.24
2020-11-12,6,5124.159,0.000,23.49
2020-11-12,5,5175.062,0.000,23.96
2020-11-12,4,5231.417,0.000,24.48
2020-11-12,3,5288.423,0.000,25.01
2020-11-12,2,5336.880,0.000,25.45
2020-11-12,1,5429.486,0.000,26.30
2020-11-11,48,5571.092,0.000,27.61
2020-11-11,47,5722.016,0.000,28.99
2020-11-11,46,5856.459,0.000,30.23
2020-11-11,45,5984.268,0.000,31.41
2020-11-11,44,6136.891,0.000,32.81
2020-11-11,43,6284.008,0.000,34.16
2020-11-11,42,6348.032,0.000,34.75
2020-11-11,41,6395.401,0.000,35.19
2020-11-11,40,6440.852,0.000,35.61
2020-11-11,39,6456.149,0.000,35.75
2020-11-11,38,6450.354,0.000,35.70
2020-11-11,37,6456.114,0.000,35.75
2020-11-11,36,6519.447,0.000,36.33
2020-11-11,35,6610.706,0.000,37.17
2020-11-11,34,6671.460,0.000,37.73
2020-11-11,33,6685.420,0.000,37.86
2020-11-11,32,6684.720,0.000,37.85
2020-11-11,31,6677.931,0.000,37.79
2020-11-11,30,6680.903,0.000,37.82
2020-11-11,29,6686.906,0.000,37.87
2020-11-11,28,6679.238,0.000,37.80
2020-11-11,27,6638.941,0.000,37.43
2020-11-11,26,6576.915,0.000,36.86
2020-11-11,25,6560.862,0.000,36.71
2020-11-11,24,6607.794,0.000,37.14
2020-11-11,23,6647.286,0.000,37.51
2020-11-11,22,6651.803,0.000,37.55
2020-11-11,21,6623.668,0.000,37.29
2020-11-11,20,6551.832,0.000,36.63
2020-11-11,19,6484.091,0.000,36.01
2020-11-11,18,6391.003,0.000,35.15
2020-11-11,17,6239.224,0.000,33.75
2020-11-11,16,6004.262,0.000,31.59
2020-11-11,15,5765.717,0.000,29.40
2020-11-11,14,5585.872,0.000,27.74
2020-11-11,13,5417.196,0.000,26.19
2020-11-11,12,5241.794,0.000,24.58
2020-11-11,11,5068.003,0.000,22.98
2020-11-11,10,4985.318,0.000,22.22
2020-11-11,9,4958.514,0.000,21.97
2020-11-11,8,4958.783,0.000,21.97
2020-11-11,7,4993.125,0.000,22.29
2020-11-11,6,5019.506,0.000,22.53
2020-11-11,5,5053.640,0.000,22.85
2020-11-11,4,5096.173,0.000,23.24
2020-11-11,3,5165.803,0.000,23.88
2020-11-11,2,5216.522,0.000,24.34
2020-11-11,1,5318.298,0.000,25.28
2020-11-10,48,5466.374,0.000,26.64
2020-11-10,47,5634.827,0.000,28.19
2020-11-10,46,5776.606,0.000,29.50
2020-11-10,45,5924.891,0.000,30.86
2020-11-10,44,6081.277,0.000,32.30
2020-11-10,43,6228.876,0.000,33.66
2020-11-10,42,6327.496,0.000,34.56
2020-11-10,41,6368.682,0.000,34.94
2020-11-10,40,6416.340,0.000,35.38
2020-11-10,39,6420.152,0.000,35.42
2020-11-10,38,6383.950,0.000,35.08
2020-11-10,37,6369.830,0.000,34.95
2020-11-10,36,6432.616,0.000,35.53
2020-11-10,35,6506.719,0.000,36.21
2020-11-10,34,6571.707,0.000,36.81
2020-11-10,33,6590.374,0.000,36.98
2020-11-10,32,6611.129,0.000,37.17
2020-11-10,31,6601.194,0.000,37.08
2020-11-10,30,6603.440,0.000,37.10
2020-11-10,29,6613.947,0.000,37.20
2020-11-10,28,6608.102,0.000,37.15
2020-11-10,27,6591.284,0.000,36.99
2020-11-10,26,6515.610,0.000,36.30
2020-11-10,25,6494.314,0.000,36.10
2020-11-10,24,6527.091,0.000,36.40
2020-11-10,23,6573.958,0.000,36.83
2020-11-10,22,6590.787,0.000,36.99
2020-11-10,21,6579.848,0.000,36.89
2020-11-10,20,6542.592,0.000,36.54
2020-11-10,19,6477.575,0.000,35.95
2020-11-10,18,6402.071,0.000,35.25
2020-11-10,17,6263.920,0.000,33.98
2020-11-10,16,6014.997,0.000,31.69
2020-11-10,15,5772.118,0.000,29.46
2020-11-10,14,5591.339,0.000,27.79
2020-11-10,13,5426.132,0.000,26.27
2020-11-10,12,5237.560,0.000,24.54
2020-11-10,11,5068.823,0.000,22.99
2020-11-10,10,4982.798,0.000,22.19
2020-11-10,9,4952.704,0.000,21.92
2020-11-10,8,4955.985,0.000,21.95
2020-11-10,7,4979.165,0.000,22.16
2020-11-10,6,5002.623,0.000,22.38
2020-11-10,5,5034.317,0.000,22.67
2020-11-10,4,5072.755,0.000,23.02
2020-11-10,3,5138.886,0.000,23.63
2020-11-10,2,5265.626,0.000,24.80
2020-11-10,1,5353.952,0.000,25.61
2020-11-09,48,5449.694,0.000,26.49
2020-11-09,47,5559.457,0.000,27.50
2020-11-09,46,5708.721,0.000,28.87
2020-11-09,45,5858.566,0.000,30.25
2020-11-09,44,6018.034,0.000,31.72
2020-11-09,43,6177.635,0.000,33.19
2020-11-09,42,6258.358,0.000,33.93
2020-11-09,41,6310.096,0.000,34.40
2020-11-09,40,6380.809,0.000,35.06
2020-11-09,39,6395.635,0.000,35.19
2020-11-09,38,6375.049,0.000,35.00
2020-11-09,37,6358.603,0.000,34.85
2020-11-09,36,6420.823,0.000,35.42
2020-11-09,35,6522.449,0.000,36.36
2020-11-09,34,6570.598,0.000,36.80
2020-11-09,33,6587.054,0.000,36.95
2020-11-09,32,6598.734,0.000,37.06
2020-11-09,31,6605.364,0.000,37.12
2020-11-09,30,6595.816,0.000,37.03
2020-11-09,29,6604.012,0.000,37.11
2020-11-09,28,6631.058,0.000,37.36
2020-11-09,27,6596.104,0.000,37.04
2020-11-09,26,6491.382,0.000,36.07
2020-11-09,25,6487.575,0.000,36.04
2020-11-09,24,6518.021,0.000,36.32
2020-11-09,23,6567.870,0.000,36.78
2020-11-09,22,6588.853,0.000,36.97
2020-11-09,21,6564.043,0.000,36.74
2020-11-09,20,6538.373,0.000,36.51
2020-11-09,19,6489.259,0.000,36.05
2020-11-09,18,6379.378,0.000,35.04
2020-11-09,17,6204.632,0.000,33.43
2020-11-09,16,5960.362,0.000,31.19
2020-11-09,15,5706.634,0.000,28.85
2020-11-09,14,5507.008,0.000,27.02
2020-11-09,13,5312.647,0.000,25.23
2020-11-09,12,5122.962,0.000,23.48
2020-11-09,11,4938.923,0.000,21.79
2020-11-09,10,4852.529,0.000,21.00
2020-11-09,9,4838.876,0.000,20.87
2020-11-09,8,4833.633,0.000,20.82
2020-11-09,7,4836.814,0.000,20.85
2020-11-09,6,4852.643,0.000,21.00
2020-11-09,5,4907.184,0.000,21.50
2020-11-09,4,4948.768,0.000,21.88
2020-11-09,3,5007.031,0.000,22.42
2020-11-09,2,4995.556,0.000,22.31
2020-11-09,1,5095.348,0.000,23.23
2020-11-08,48,5300.763,0.000,25.12
2020-11-08,47,5498.336,0.000,26.94
2020-11-08,46,5629.519,0.000,28.14
2020-11-08,45,5743.004,0.000,29.19
2020-11-08,44,5863.417,0.000,30.30
2020-11-08,43,5955.248,0.000,31.14
2020-11-08,42,5996.648,0.000,31.52
2020-11-08,41,6000.684,0.000,31.56
2020-11-08,40,5952.902,0.000,31.12
2020-11-08,39,5893.177,0.000,30.57
2020-11-08,38,5802.654,0.000,29.74
2020-11-08,37,5691.619,0.000,28.71
2020-11-08,36,5631.492,0.000,28.16
