"Date","Period","Total_Demand","TCQ","Net_Demand"
"2023-12-23",12,"5475.0254","22501.012565315","-17025.98717469"
"2023-12-23",13,"5558.895","22501.012565315","-16942.11754578375"
"2023-12-23",14,"5637.167","22501.012565315","-16863.8455731275"
"2023-12-23",15,"5710.357","22501.012565315","-16790.65563172125"
"2023-12-23",16,"5813.94","22501.012565315","-16687.07262390875"
"2023-12-23",17,"5931.521","22501.012565315","-16569.49156922125"
"2023-12-23",18,"6017.139","22501.012565315","-16483.87340515875"
"2023-12-23",19,"6059.0557","22501.012565315","-16441.9569012525"
"2023-12-23",20,"6124.769","22501.012565315","-16376.243522346249"
"2023-12-23",21,"6140.6353","22501.012565315","-16360.377311408749"
"2023-12-23",22,"6113.341","22501.012565315","-16387.6717450025"
"2023-12-23",23,"6174.696","22501.012565315","-16326.316764533749"
"2023-12-23",24,"6201.854","22501.012565315","-16299.158561408749"
"2023-12-23",25,"6203.1704","22501.012565315","-16297.842155158749"
"2023-12-23",26,"6306.018","22501.012565315","-16194.994498908749"
"2023-12-23",27,"6328.024","22501.012565315","-16172.988639533749"
"2023-12-23",28,"6319.524","22501.012565315","-16181.488639533749"
"2023-12-23",29,"6279.23","22501.012565315","-16221.782584846249"
"2023-12-23",30,"6264.32","22501.012565315","-16236.692741096249"
"2023-12-23",31,"6265.255","22501.012565315","-16235.757682502499"
"2023-12-23",32,"6237.0566","22501.012565315","-16263.955924689999"
"2023-12-23",33,"6205.4224","22501.012565315","-16295.590202033749"
"2023-12-23",34,"6201.1294","22501.012565315","-16299.883170783749"
"2023-12-23",35,"6231.675","22501.012565315","-16269.337760627499"
"2023-12-23",36,"6222.914","22501.012565315","-16278.098502814999"
"2023-12-23",37,"6240.645","22501.012565315","-16260.367545783749"
"2023-12-23",38,"6280.109","22501.012565315","-16220.903678596249"
"2023-12-23",39,"6316.479","22501.012565315","-16184.533561408749"
"2023-12-23",40,"6344.816","22501.012565315","-16156.196647346249"
"2023-12-23",41,"6338.181","22501.012565315","-16162.831412971249"
"2023-12-23",42,"6323.719","22501.012565315","-16177.293327033749"
"2023-12-23",43,"6251.159","22501.012565315","-16249.853385627499"
"2023-12-23",44,"6145.986","22501.012565315","-16355.026725471249"
"2023-12-23",45,"6026.1323","22501.012565315","-16474.88024109625"
"2023-12-23",46,"5928.3984","22501.012565315","-16572.614127815"
"2023-12-23",47,"5830.7866","22501.012565315","-16670.22594422125"
"2023-12-23",48,"5737.704","22501.012565315","-16763.3084637525"
"2023-12-24",1,"5620.9224","22501.012565315","-16880.09020203375"
"2023-12-24",2,"5534.214","22501.012565315","-16966.7986981275"
"2023-12-24",3,"5431.971","22501.012565315","-17069.04137390875"
"2023-12-24",4,"5372.497","22501.012565315","-17128.5154950025"
"2023-12-24",5,"5325.348","22501.012565315","-17175.66442078375"
"2023-12-24",6,"5281.084","22501.012565315","-17219.92858094"
"2023-12-24",7,"5223.566","22501.012565315","-17277.44664734625"
"2023-12-24",8,"5203.274","22501.012565315","-17297.73863953375"
"2023-12-24",9,"5199.254","22501.012565315","-17301.758659065"
"2023-12-24",10,"5226.865","22501.012565315","-17274.14733094"
"2023-12-24",11,"5251.337","22501.012565315","-17249.6756512525"
"2023-12-24",12,"5312.524","22501.012565315","-17188.48863953375"
"2023-12-24",13,"5374.987","22501.012565315","-17126.02574890875"
"2023-12-24",14,"5419.487","22501.012565315","-17081.52574890875"
"2023-12-24",15,"5436.35","22501.012565315","-17064.66246765875"
"2023-12-24",16,"5500.793","22501.012565315","-17000.219596565"
"2023-12-24",17,"5585.141","22501.012565315","-16915.87145203375"
"2023-12-24",18,"5670.4346","22501.012565315","-16830.5779950025"
"2023-12-24",19,"5722.424","22501.012565315","-16778.58873719"
"2023-12-24",20,"5724.987","22501.012565315","-16776.02574890875"
"2023-12-24",21,"5704.138","22501.012565315","-16796.87438172125"
"2023-12-24",22,"5718.051","22501.012565315","-16782.961784065"
"2023-12-24",23,"5670.079","22501.012565315","-16830.9334637525"
"2023-12-24",24,"5574.4043","22501.012565315","-16926.60826844"
"2023-12-24",25,"5683.797","22501.012565315","-16817.215690315"
"2023-12-24",26,"5819.2227","22501.012565315","-16681.789909065"
"2023-12-24",27,"5872.815","22501.012565315","-16628.19762390875"
"2023-12-24",28,"5806.3247","22501.012565315","-16694.68785828375"
"2023-12-24",29,"5730.5493","22501.012565315","-16770.46324890875"
"2023-12-24",30,"5814.1533","22501.012565315","-16686.8592450025"
"2023-12-24",31,"5893.004","22501.012565315","-16608.008659065"
"2023-12-24",32,"5923.161","22501.012565315","-16577.8514325025"
"2023-12-24",33,"5964.423","22501.012565315","-16536.5897137525"
"2023-12-24",34,"5968.412","22501.012565315","-16532.60045594"
"2023-12-24",35,"6012.894","22501.012565315","-16488.11852234625"
"2023-12-24",36,"6081.314","22501.012565315","-16419.69860047125"
"2023-12-24",37,"6168.72","22501.012565315","-16332.292350471249"
"2023-12-24",38,"6289.025","22501.012565315","-16211.987662971249"
"2023-12-24",39,"6351.3823","22501.012565315","-16149.630241096249"
"2023-12-24",40,"6366.589","22501.012565315","-16134.423698127499"
"2023-12-24",41,"6359.079","22501.012565315","-16141.933463752499"
"2023-12-24",42,"6346.396","22501.012565315","-16154.616569221249"
"2023-12-24",43,"6289.244","22501.012565315","-16211.768424689999"
"2023-12-24",44,"6188.07","22501.012565315","-16312.942741096249"
"2023-12-24",45,"6072.396","22501.012565315","-16428.61656922125"
"2023-12-24",46,"5970.115","22501.012565315","-16530.89733094"
"2023-12-24",47,"5861.664","22501.012565315","-16639.348502815"
"2023-12-24",48,"5766.974","22501.012565315","-16734.03844422125"
"2023-12-25",1,"5683.7007","22501.012565315","-16817.31188172125"
"2023-12-25",2,"5590.2773","22501.012565315","-16910.735221565"
"2023-12-25",3,"5527.9917","22501.012565315","-16973.02086609625"
"2023-12-25",4,"5467.66","22501.012565315","-17033.352409065"
"2023-12-25",5,"5422.4893","22501.012565315","-17078.5233075025"
"2023-12-25",6,"5358.774","22501.012565315","-17142.23863953375"
"2023-12-25",7,"5308.9033","22501.012565315","-17192.1092450025"
"2023-12-25",8,"5244.597","22501.012565315","-17256.41539734625"
"2023-12-25",9,"5223.237","22501.012565315","-17277.77574890875"
"2023-12-25",10,"5229.852","22501.012565315","-17271.16051453375"
"2023-12-25",11,"5268.295","22501.012565315","-17232.71764344"
"2023-12-25",12,"5323.6113","22501.012565315","-17177.40123719"
"2023-12-25",13,"5388.248","22501.012565315","-17112.76451844"
"2023-12-25",14,"5423.443","22501.012565315","-17077.56969422125"
"2023-12-25",15,"5460.185","22501.012565315","-17040.82750672125"
"2023-12-25",16,"5559.903","22501.012565315","-16941.10973328375"
"2023-12-25",17,"5669.064","22501.012565315","-16831.94860047125"
"2023-12-25",18,"5759.409","22501.012565315","-16741.6033856275"
"2023-12-25",19,"5808.856","22501.012565315","-16692.15660828375"
"2023-12-25",20,"5850.032","22501.012565315","-16650.9803387525"
"2023-12-25",21,"5864.4497","22501.012565315","-16636.56285828375"
"2023-12-25",22,"5876.362","22501.012565315","-16624.65074890875"
"2023-12-25",23,"5921.538","22501.012565315","-16579.4744793775"
"2023-12-25",24,"5920.637","22501.012565315","-16580.37535828375"
"2023-12-25",25,"5902.488","22501.012565315","-16598.52477234625"
"2023-12-25",26,"5956.043","22501.012565315","-16544.969596565"
"2023-12-25",27,"5967.583","22501.012565315","-16533.4295575025"
"2023-12-25",28,"6019.0283","22501.012565315","-16481.9842450025"
"2023-12-25",29,"6076.556","22501.012565315","-16424.45641297125"
"2023-12-25",30,"6089.455","22501.012565315","-16411.55748719"
"2023-12-25",31,"6098.69","22501.012565315","-16402.32262390875"
"2023-12-25",32,"6090.3364","22501.012565315","-16410.67613953375"
"2023-12-25",33,"6083.403","22501.012565315","-16417.60973328375"
"2023-12-25",34,"6042.5327","22501.012565315","-16458.47985047125"
"2023-12-25",35,"6034.993","22501.012565315","-16466.0194012525"
"2023-12-25",36,"6060.227","22501.012565315","-16440.78551453375"
"2023-12-25",37,"6106.722","22501.012565315","-16394.29039734625"
"2023-12-25",38,"6182.977","22501.012565315","-16318.035514533749"
"2023-12-25",39,"6241.145","22501.012565315","-16259.867545783749"
"2023-12-25",40,"6272.01","22501.012565315","-16229.002799689999"
"2023-12-25",41,"6285.92","22501.012565315","-16215.092643439999"
"2023-12-25",42,"6273.375","22501.012565315","-16227.637565314999"
"2023-12-25",43,"6211.773","22501.012565315","-16289.239616096249"
"2023-12-25",44,"6121.613","22501.012565315","-16379.399772346249"
"2023-12-25",45,"5993.6743","22501.012565315","-16507.33824890875"
"2023-12-25",46,"5883.597","22501.012565315","-16617.41539734625"
"2023-12-25",47,"5774.013","22501.012565315","-16726.99938172125"
"2023-12-25",48,"5722.3623","22501.012565315","-16778.6502606275"
"2023-12-26",1,"5674.436","455.45345683173105","5218.982578324519"
"2023-12-26",2,"5576.48","435.827324744183","5140.652655724567"
"2023-12-26",3,"5425.054","420.24507550604","5004.80912371271"
"2023-12-26",4,"5360.674","406.399637237352","4954.274190887648"
"2023-12-26",5,"5321.879","395.29191693734305","4926.586989312657"
"2023-12-26",6,"5261.311","386.39294321089403","4874.918091945356"
"2023-12-26",7,"5247.703","379.65321390605396","4868.049911093946"
"2023-12-26",8,"5230.399","374.377403237243","4856.021522544007"
"2023-12-26",9,"5229.69","371.616728686012","4858.073212720238"
"2023-12-26",10,"5245.902","369.993148635","4875.90870683375"
"2023-12-26",11,"5341.376","373.24735737786403","4968.128619184636"
"2023-12-26",12,"5496.737","375.569852201303","5121.166964204947"
"2023-12-26",13,"5682.339","383.396430190469","5298.942436997031"
"2023-12-26",14,"5827.356","391.57789754594603","5435.778059485304"
"2023-12-26",15,"5997.305","404.583189559696","5592.721986221554"
"2023-12-26",16,"6216.831","417.43357314104804","5799.397481546452"
"2023-12-26",17,"6450.111","439.844371025254","6010.266468818496"
"2023-12-26",18,"6561.266","458.11781073589196","6103.148302545358"
"2023-12-26",19,"6603.1978","477.31439606401705","6125.883357842233"
"2023-12-26",20,"6640.7144","489.156630006015","6151.557725462735"
"2023-12-26",21,"6681.943","502.50300510332903","6179.439865990421"
"2023-12-26",22,"6691.2783","507.295660542477","6183.982659770023"
"2023-12-26",23,"6638.326","511.407507809519","6126.918664065481"
"2023-12-26",24,"6590.384","510.826382938829","6079.557406123671"
"2023-12-26",25,"6572.228","506.632764971404","6065.595262372346"
"2023-12-26",26,"6595.7437","502.220315805803","6093.523336537947"
"2023-12-26",27,"6667.528","500.68613709388","6166.8416949373695"
"2023-12-26",28,"6735.821","500.24889502931995","6235.57190575193"
"2023-12-26",29,"6767.633","499.244334376815","6268.3884781231845"
"2023-12-26",30,"6778.1353","495.33880535379797","6282.796448552452"
"2023-12-26",31,"6805.21","497.492585462095","6307.717375475405"
"2023-12-26",32,"6791.078","499.35219798159","6291.72592701841"
"2023-12-26",33,"6765.127","501.130751131429","6263.996201993571"
"2023-12-26",34,"6810.181","500.974290704718","6309.206861639032"
"2023-12-26",35,"6822.682","505.301865181311","6317.380263724939"
"2023-12-26",36,"6737.704","506.978536371124","6230.725565191376"
"2023-12-26",37,"6658.73","512.295571888882","6146.4344085798675"
"2023-12-26",38,"6669.8022","526.8067510515509","6142.995495042199"
"2023-12-26",39,"6690.145","542.031718265484","6148.1133012657665"
"2023-12-26",40,"6693.843","543.720676076944","6150.122097360556"
"2023-12-26",41,"6645.044","541.6132617987579","6103.430683513742"
"2023-12-26",42,"6572.4033","540.842502622909","6031.560817689591"
"2023-12-26",43,"6476.02","540.933067957734","5935.086951573516"
"2023-12-26",44,"6338.351","534.445085063798","5803.905989154952"
"2023-12-26",45,"6183.41","520.871278133154","5662.538878116846"
"2023-12-26",46,"6044.547","504.567125206818","5539.979749793182"
"2023-12-26",47,"5909.524","484.430128324472","5425.093797456778"
"2023-12-26",48,"5766.8823","455.32900628773297","5311.553317931017"
"2023-12-27",1,"5633.598","455.45345683173105","5178.144687699519"
"2023-12-27",2,"5543.1753","435.827324744183","5107.347968224567"
"2023-12-27",3,"5477.39","420.24507550604","5057.14506121271"
"2023-12-27",4,"5410.919","406.399637237352","5004.519308075148"
"2023-12-27",5,"5359.335","395.29191693734305","4964.043044000157"
"2023-12-27",6,"5312.282","386.39294321089403","4925.889283351606"
"2023-12-27",7,"5282.228","379.65321390605396","4902.574813437696"
"2023-12-27",8,"5266.972","374.377403237243","4892.594764731507"
"2023-12-27",9,"5284.064","371.616728686012","4912.447236157738"
"2023-12-27",10,"5314.406","369.993148635","4944.41261308375"
"2023-12-27",11,"5393.183","373.24735737786403","5019.935748090886"
"2023-12-27",12,"5514.9126","375.569852201303","5139.342745454947"
"2023-12-27",13,"5687.983","383.396430190469","5304.586479965781"
"2023-12-27",14,"5858.748","391.57789754594603","5467.170149329054"
"2023-12-27",15,"6048.0864","404.583189559696","5643.503236221554"
"2023-12-27",16,"6247.15","417.43357314104804","5829.716329202702"
"2023-12-27",17,"6430.2197","439.844371025254","5990.375355537246"
"2023-12-27",18,"6557.756","458.11781073589196","6099.638048639108"
"2023-12-27",19,"6633.6997","477.31439606401705","6156.385310967233"
"2023-12-27",20,"6668.334","489.156630006015","6179.177354368985"
"2023-12-27",21,"6716.419","502.50300510332903","6213.915940209171"
"2023-12-27",22,"6747.514","507.295660542477","6240.218499613773"
"2023-12-27",23,"6722.592","511.407507809519","6211.184289065481"
"2023-12-27",24,"6634.93","510.826382938829","6124.103792842421"
"2023-12-27",25,"6605.699","506.632764971404","6099.066453778596"
"2023-12-27",26,"6662.327","502.220315805803","6160.106832631697"
"2023-12-27",27,"6757.2153","500.68613709388","6256.5291949373695"
"2023-12-27",28,"6807.7","500.24889502931995","6307.45130028318"
"2023-12-27",29,"6824.866","499.244334376815","6325.6218765606845"
"2023-12-27",30,"6846.275","495.33880535379797","6350.936096989952"
"2023-12-27",31,"6881.3203","497.492585462095","6383.827727037905"
"2023-12-27",32,"6861.996","499.35219798159","6362.64389576841"
"2023-12-27",33,"6856.8774","501.130751131429","6355.746690274821"
"2023-12-27",34,"6857.5366","500.974290704718","6356.562330389032"
"2023-12-27",35,"6842.531","505.301865181311","6337.228896537439"
"2023-12-27",36,"6772.055","506.978536371124","6265.076639410126"
"2023-12-27",37,"6711.484","512.295571888882","6199.1883148298675"
"2023-12-27",38,"6707.544","526.8067510515509","6180.737194260949"
"2023-12-27",39,"6697.9395","542.031718265484","6155.9077348595165"
"2023-12-27",40,"6664.109","543.720676076944","6120.388210641806"
"2023-12-27",41,"6606.501","541.6132617987579","6064.887714763742"
"2023-12-27",42,"6562.3213","540.842502622909","6021.478786439591"
"2023-12-27",43,"6493.854","540.933067957734","5952.920935948516"
"2023-12-27",44,"6389.893","534.445085063798","5855.447981342452"
"2023-12-27",45,"6217.991","520.871278133154","5697.119932804346"
"2023-12-27",46,"6048.849","504.567125206818","5544.281995886932"
"2023-12-27",47,"5911.83","484.430128324472","5427.399949800528"
"2023-12-27",48,"5760.711","455.32900628773297","5305.381931212267"
"2023-12-28",1,"5580.853","455.45345683173105","5125.399570512019"
"2023-12-28",2,"5481.075","435.827324744183","5045.247870568317"
"2023-12-28",3,"5453.2983","420.24507550604","5033.05326433771"
"2023-12-28",4,"5400.319","406.399637237352","4993.919210418898"
"2023-12-28",5,"5334.0977","395.29191693734305","4938.805739312657"
"2023-12-28",6,"5306.516","386.39294321089403","4920.123170070356"
"2023-12-28",7,"5264.513","379.65321390605396","4884.859969687696"
"2023-12-28",8,"5265.628","374.377403237243","4891.250526450257"
"2023-12-28",9,"5256.999","371.616728686012","4885.382294751488"
"2023-12-28",10,"5295.053","369.993148635","4925.06007402125"
"2023-12-28",11,"5366.865","373.24735737786403","4993.617876997136"
"2023-12-28",12,"5491.094","375.569852201303","5115.524386079947"
"2023-12-28",13,"5659.811","383.396430190469","5276.414604965781"
"2023-12-28",14,"5848.411","391.57789754594603","5456.833235266554"
"2023-12-28",15,"6044.2363","404.583189559696","5639.653138565304"
"2023-12-28",16,"6237.745","417.43357314104804","5820.311544046452"
"2023-12-28",17,"6401.8013","439.844371025254","5961.956898505996"
"2023-12-28",18,"6516.9917","458.11781073589196","6058.873888482858"
"2023-12-28",19,"6588.6533","477.31439606401705","6111.338924248483"
"2023-12-28",20,"6621.133","489.156630006015","6131.976182493985"
"2023-12-28",21,"6641.765","502.50300510332903","6139.262131615421"
"2023-12-28",22,"6667.923","507.295660542477","6160.627191020023"
"2023-12-28",23,"6672.705","511.407507809519","6161.297570315481"
"2023-12-28",24,"6614.906","510.826382938829","6104.079378779921"
"2023-12-28",25,"6531.9326","506.632764971404","6025.299852216096"
"2023-12-28",26,"6561.455","502.220315805803","6059.234762319197"
"2023-12-28",27,"6656.757","500.68613709388","6156.0706988436195"
"2023-12-28",28,"6695.995","500.24889502931995","6195.74622215818"
"2023-12-28",29,"6667.387","499.244334376815","6168.1428726544345"
"2023-12-28",30,"6750.806","495.33880535379797","6255.467346989952"
"2023-12-28",31,"6808.212","497.492585462095","6310.719328600405"
"2023-12-28",32,"6862.834","499.35219798159","6363.48178639341"
"2023-12-28",33,"6889.9404","501.130751131429","6388.809678556071"
"2023-12-28",34,"6884.838","500.974290704718","6383.863599920282"
"2023-12-28",35,"6857.209","505.301865181311","6351.907119193689"
"2023-12-28",36,"6792.707","506.978536371124","6285.728494878876"
"2023-12-28",37,"6761.4336","512.295571888882","6249.1380218611175"
"2023-12-28",38,"6750.641","526.8067510515509","6223.834362229699"
"2023-12-28",39,"6721.935","542.031718265484","6179.9033403282665"
"2023-12-28",40,"6647.92","543.720676076944","6104.199245798056"
"2023-12-28",41,"6606.086","541.6132617987579","6064.472675701242"
"2023-12-28",42,"6551.1743","540.842502622909","6010.331813783341"
"2023-12-28",43,"6481.521","540.933067957734","5940.587928136016"
"2023-12-28",44,"6357.628","534.445085063798","5823.182844623702"
"2023-12-28",45,"6224.942","520.871278133154","5704.070616398096"
"2023-12-28",46,"6089.7114","504.567125206818","5585.144300574432"
"2023-12-28",47,"5962.3813","484.430128324472","5477.951219331778"
"2023-12-28",48,"5787.108","455.32900628773297","5331.778903868517"
"2023-12-29",1,"5630.682","455.45345683173105","5175.228672074519"
"2023-12-29",2,"5518.666","435.827324744183","5082.838690880817"
"2023-12-29",3,"5480.653","420.24507550604","5060.40775652521"
"2023-12-29",4,"5402.503","406.399637237352","4996.103292450148"
"2023-12-29",5,"5348.603","395.29191693734305","4953.311110406407"
"2023-12-29",6,"5314.4233","386.39294321089403","4928.030396632856"
"2023-12-29",7,"5286.4497","379.65321390605396","4906.796493125196"
"2023-12-29",8,"5278.2236","374.377403237243","4903.846229575257"
"2023-12-29",9,"5291.1323","371.616728686012","4919.515595532738"
"2023-12-29",10,"5333.808","369.993148635","4963.81495683375"
"2023-12-29",11,"5398.051","373.24735737786403","5024.803423872136"
"2023-12-29",12,"5534.209","375.569852201303","5158.639132173697"
"2023-12-29",13,"5686.783","383.396430190469","5303.386772934531"
"2023-12-29",14,"5870.8213","391.57789754594603","5479.243391516554"
"2023-12-29",15,"6056.2637","404.583189559696","5651.680482315304"
"2023-12-29",16,"6263.3247","417.43357314104804","5845.891133890202"
"2023-12-29",17,"6420.5347","439.844371025254","5980.690296943496"
"2023-12-29",18,"6524.786","458.11781073589196","6066.668322076608"
"2023-12-29",19,"6568.104","477.31439606401705","6090.789607842233"
"2023-12-29",20,"6594.032","489.156630006015","6104.875596556485"
"2023-12-29",21,"6576.708","502.50300510332903","6074.205002709171"
"2023-12-29",22,"6550.418","507.295660542477","6043.122308207523"
"2023-12-29",23,"6545.6763","511.407507809519","6034.268761721731"
"2023-12-29",24,"6503.331","510.826382938829","5992.504671748671"
"2023-12-29",25,"6443.972","506.632764971404","5937.339402997346"
"2023-12-29",26,"6501.594","502.220315805803","5999.373922475447"
"2023-12-29",27,"6580.71","500.68613709388","6080.0238238436195"
"2023-12-29",28,"6597.851","500.24889502931995","6097.60217918943"
"2023-12-29",29,"6578.542","499.244334376815","6079.2976578106845"
"2023-12-29",30,"6575.8677","495.33880535379797","6080.528870427452"
"2023-12-29",31,"6581.928","497.492585462095","6084.435637194155"
"2023-12-29",32,"6635.3564","499.35219798159","6136.00424733091"
"2023-12-29",33,"6706.562","501.130751131429","6205.431260587321"
"2023-12-29",34,"6737.562","500.974290704718","6236.587721014032"
"2023-12-29",35,"6667.1343","505.301865181311","6161.832412162439"
"2023-12-29",36,"6665.11","506.978536371124","6158.131326910126"
"2023-12-29",37,"6690.569","512.295571888882","6178.2732757673675"
"2023-12-29",38,"6730.722","526.8067510515509","6203.915416917199"
"2023-12-29",39,"6729.213","542.031718265484","6187.1811723595165"
"2023-12-29",40,"6683.415","543.720676076944","6139.694362985556"
"2023-12-29",41,"6628.3457","541.6132617987579","6086.732441326242"
"2023-12-29",42,"6580.15","540.842502622909","6039.307399720841"
"2023-12-29",43,"6490.755","540.933067957734","5949.821814854766"
"2023-12-29",44,"6369.467","534.445085063798","5835.021711811202"
"2023-12-29",45,"6239.6543","520.871278133154","5718.783018741846"
"2023-12-29",46,"6129.603","504.567125206818","5625.035902136932"
"2023-12-29",47,"6006.8843","484.430128324472","5522.454149019278"
"2023-12-29",48,"5956.546","455.32900628773297","5501.216892149767"
"2023-12-30",1,"5895.328","22501.012565315","-16605.684440315"
"2023-12-30",2,"5774.054","22501.012565315","-16726.95836609625"
"2023-12-30",3,"5606.315","22501.012565315","-16894.69762390875"
"2023-12-30",4,"5542.787","22501.012565315","-16958.22545594"
"2023-12-30",5,"5488.514","22501.012565315","-17012.49840515875"
"2023-12-30",6,"5425.095","22501.012565315","-17075.91735047125"
"2023-12-30",7,"5395.378","22501.012565315","-17105.6346356275"
"2023-12-30",8,"5386.2026","22501.012565315","-17114.80992859625"
"2023-12-30",9,"5376.333","22501.012565315","-17124.6795575025"
"2023-12-30",10,"5386.081","22501.012565315","-17114.9315106275"
"2023-12-30",11,"5426.335","22501.012565315","-17074.6776043775"
"2023-12-30",12,"5504.7466","22501.012565315","-16996.26598328375"
"2023-12-30",13,"5571.815","22501.012565315","-16929.19762390875"
"2023-12-30",14,"5632.622","22501.012565315","-16868.3904950025"
"2023-12-30",15,"5709.997","22501.012565315","-16791.0154950025"
"2023-12-30",16,"5812.46","22501.012565315","-16688.5526043775"
"2023-12-30",17,"5958.499","22501.012565315","-16542.5135418775"
"2023-12-30",18,"6020.778","22501.012565315","-16480.23473328375"
"2023-12-30",19,"6052.6553","22501.012565315","-16448.3572918775"
"2023-12-30",20,"6106.195","22501.012565315","-16394.81774109625"
"2023-12-30",21,"6198.39","22501.012565315","-16302.622428596249"
"2023-12-30",22,"6252.7637","22501.012565315","-16248.248893439999"
"2023-12-30",23,"6247.802","22501.012565315","-16253.210807502499"
"2023-12-30",24,"6172.784","22501.012565315","-16328.228385627499"
"2023-12-30",25,"6102.4146","22501.012565315","-16398.59801453375"
"2023-12-30",26,"6123.578","22501.012565315","-16377.434440314999"
"2023-12-30",27,"6178.318","22501.012565315","-16322.694694221249"
"2023-12-30",28,"6228.601","22501.012565315","-16272.411491096249"
"2023-12-30",29,"6241.8896","22501.012565315","-16259.122916877499"
"2023-12-30",30,"6214.793","22501.012565315","-16286.219596564999"
"2023-12-30",31,"6194.056","22501.012565315","-16306.956412971249"
"2023-12-30",32,"6229.573","22501.012565315","-16271.439323127499"
"2023-12-30",33,"6277.663","22501.012565315","-16223.349479377499"
"2023-12-30",34,"6317.319","22501.012565315","-16183.693717658749"
"2023-12-30",35,"6309.7114","22501.012565315","-16191.301139533749"
"2023-12-30",36,"6269.673","22501.012565315","-16231.339713752499"
"2023-12-30",37,"6281.179","22501.012565315","-16219.833366096249"
"2023-12-30",38,"6330.751","22501.012565315","-16170.261588752499"
"2023-12-30",39,"6372.177","22501.012565315","-16128.835807502499"
"2023-12-30",40,"6381.017","22501.012565315","-16119.995475471249"
"2023-12-30",41,"6377.356","22501.012565315","-16123.656608283749"
"2023-12-30",42,"6365.8066","22501.012565315","-16135.205924689999"
"2023-12-30",43,"6312.9023","22501.012565315","-16188.110221564999"
"2023-12-30",44,"6220.6113","22501.012565315","-16280.401237189999"
"2023-12-30",45,"6106.558","22501.012565315","-16394.45445984625"
"2023-12-30",46,"6023.1177","22501.012565315","-16477.89488953375"
"2023-12-30",47,"5926.4043","22501.012565315","-16574.60826844"
"2023-12-30",48,"5821.018","22501.012565315","-16679.99449890875"
"2023-12-31",1,"5707.428","22501.012565315","-16793.58434265875"
"2023-12-31",2,"5614.7036","22501.012565315","-16886.30895203375"
"2023-12-31",3,"5532.624","22501.012565315","-16968.3885418775"
"2023-12-31",4,"5454.942","22501.012565315","-17046.07067078375"
"2023-12-31",5,"5388.5815","22501.012565315","-17112.43102234625"
"2023-12-31",6,"5328.395","22501.012565315","-17172.61754578375"
"2023-12-31",7,"5283.512","22501.012565315","-17217.50035828375"
"2023-12-31",8,"5262.454","22501.012565315","-17238.5584637525"
"2023-12-31",9,"5262.8237","22501.012565315","-17238.18883484625"
"2023-12-31",10,"5271.881","22501.012565315","-17229.13170594"
"2023-12-31",11,"5302.3193","22501.012565315","-17198.6932293775"
"2023-12-31",12,"5358.079","22501.012565315","-17142.9334637525"
"2023-12-31",13,"5426.006","22501.012565315","-17075.00670594"
"2023-12-31",14,"5468.078","22501.012565315","-17032.934440315"
"2023-12-31",15,"5497.5894","22501.012565315","-17003.42320984625"
"2023-12-31",16,"5555.576","22501.012565315","-16945.43639344"
"2023-12-31",17,"5642.7646","22501.012565315","-16858.2479168775"
"2023-12-31",18,"5703.485","22501.012565315","-16797.52770203375"
"2023-12-31",19,"5769.723","22501.012565315","-16731.28942078375"
"2023-12-31",20,"5826.346","22501.012565315","-16674.66637390875"
"2023-12-31",21,"5860.598","22501.012565315","-16640.41442078375"
"2023-12-31",22,"5876.432","22501.012565315","-16624.58043640875"
"2023-12-31",23,"5915.4453","22501.012565315","-16585.567252815"
"2023-12-31",24,"5942.229","22501.012565315","-16558.78356140875"
"2023-12-31",25,"5903.752","22501.012565315","-16597.26061219"
"2023-12-31",26,"5880.4062","22501.012565315","-16620.606315315"
"2023-12-31",27,"5899.726","22501.012565315","-16601.28649109625"
"2023-12-31",28,"5917.587","22501.012565315","-16583.4256512525"
"2023-12-31",29,"5910.121","22501.012565315","-16590.891471565"
"2023-12-31",30,"5899.174","22501.012565315","-16601.83873719"
"2023-12-31",31,"5944.841","22501.012565315","-16556.1717450025"
"2023-12-31",32,"5960.6377","22501.012565315","-16540.3748700025"
"2023-12-31",33,"5973.84","22501.012565315","-16527.172721565"
"2023-12-31",34,"6008.624","22501.012565315","-16492.3885418775"
"2023-12-31",35,"6039.679","22501.012565315","-16461.33336609625"
"2023-12-31",36,"6080.061","22501.012565315","-16420.95153015875"
"2023-12-31",37,"6130.1313","22501.012565315","-16370.881217658749"
"2023-12-31",38,"6213.4663","22501.012565315","-16287.546256721249"
"2023-12-31",39,"6238.25","22501.012565315","-16262.762565314999"
"2023-12-31",40,"6236.7417","22501.012565315","-16264.270866096249"
"2023-12-31",41,"6231.674","22501.012565315","-16269.338737189999"
"2023-12-31",42,"6222.88","22501.012565315","-16278.132682502499"
"2023-12-31",43,"6167.818","22501.012565315","-16333.194694221249"
"2023-12-31",44,"6062.04","22501.012565315","-16438.9725262525"
"2023-12-31",45,"5937.7593","22501.012565315","-16563.25328797125"
"2023-12-31",46,"5832.108","22501.012565315","-16668.90465515875"
"2023-12-31",47,"5716.218","22501.012565315","-16784.7947918775"
"2023-12-31",48,"5628.726","22501.012565315","-16872.28649109625"
"2024-01-01",1,"5548.5527","21306.5380959966","-15757.985361621599"
"2024-01-01",2,"5471.199","21306.5380959966","-15835.338877246599"
"2024-01-01",3,"5378.37","21306.5380959966","-15928.167978809099"
